IsBadBuy,PurchDate,Auction,VehYear,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,WheelTypeID,WheelType,VehOdo,Nationality,Size,MMRAcquisitionAuctionAveragePrice,VehBCost,WarrantyCost
1,3/19/2010,ADESA,2005,5.0,MITSUBISHI,ENDEAVOR AWD,LS,4D SPORT UTILITY LS,SILVER,AUTO,,,80279.0,OTHER ASIAN,MEDIUM SUV,0.0,8015.0,983
1,8/12/2010,MANHEIM,2005,5.0,CHEVROLET,MALIBU V6,Bas,4D SEDAN,WHITE,AUTO,2.0,Covers,75979.0,AMERICAN,MEDIUM,5743.0,6995.0,1272
0,9/29/2009,MANHEIM,2007,2.0,SATURN,VUE 2WD 4C 2.2L I4 M,Bas,4D CUV 2.2L,GREY,AUTO,2.0,Covers,66161.0,AMERICAN,MEDIUM SUV,8709.0,8180.0,1411
0,2/5/2009,ADESA,2004,5.0,CHRYSLER,SEBRING 4C 2.4L I4 S,LX,4D SEDAN,MAROON,AUTO,,,28439.0,AMERICAN,MEDIUM,3374.0,5790.0,762
1,9/30/2009,ADESA,2004,5.0,MERCURY,SABLE 3.0L V6 4V /EF,LS,4D SEDAN LS PREMIUM,SILVER,AUTO,1.0,Alloy,90096.0,AMERICAN,MEDIUM,3389.0,4175.0,1053
0,4/8/2010,OTHER,2008,2.0,CHEVROLET,AVEO,LS,4D SEDAN LS,WHITE,AUTO,2.0,Covers,43827.0,AMERICAN,COMPACT,7023.0,6035.0,623
0,8/11/2010,OTHER,2002,8.0,CHEVROLET,SUBURBAN 1500 2WD,150,4D UTILITY 5.3L FFV LS,GREY,AUTO,1.0,Alloy,83372.0,AMERICAN,LARGE SUV,5163.0,8965.0,2063
0,6/24/2009,ADESA,2005,4.0,FORD,ESCAPE 2WD V6 3.0L V,XLT,4D CUV 3.0L XLT,WHITE,AUTO,1.0,Alloy,78317.0,AMERICAN,SMALL SUV,6710.0,7250.0,920
0,12/7/2010,MANHEIM,2006,4.0,CHRYSLER,PACIFICA FWD,Bas,4D SPORT,SILVER,AUTO,2.0,Covers,60715.0,AMERICAN,CROSSOVER,6900.0,8400.0,1215
0,9/28/2010,MANHEIM,2008,2.0,CHEVROLET,IMPALA V6,LT,4D SEDAN LT 3.5L FFV,SILVER,AUTO,1.0,Alloy,,AMERICAN,LARGE,8792.0,8525.0,1974
0,9/30/2009,ADESA,2004,5.0,FORD,ESCAPE 2WD V6 3.0L V,XLS,4D CUV 3.0L XLS,BLUE,AUTO,1.0,Alloy,71809.0,AMERICAN,SMALL SUV,4946.0,6695.0,920
0,8/11/2010,OTHER,2006,4.0,FORD,TAURUS,SE,4D SEDAN SE,GREY,AUTO,1.0,Alloy,72003.0,AMERICAN,MEDIUM,4253.0,5700.0,920
0,11/3/2010,OTHER,2005,5.0,FORD,TAURUS,SE,4D SEDAN SE,BLUE,AUTO,,,72948.0,AMERICAN,MEDIUM,3221.0,5900.0,920
0,2/17/2009,MANHEIM,2005,4.0,CHEVROLET,IMPALA 3.4L V6 SFI,Bas,4D SEDAN,BLUE,AUTO,2.0,Covers,76057.0,AMERICAN,LARGE,5017.0,5255.0,1974
0,9/2/2009,MANHEIM,2007,2.0,FORD,FIVE HUNDRED 3.0L V6,SEL,4D SEDAN SEL AWD,SILVER,AUTO,1.0,Alloy,77883.0,AMERICAN,LARGE,10113.0,7860.0,1623
0,7/7/2009,MANHEIM,2002,7.0,SATURN,L SERIES 2.0L I4 MPI,L20,4D SEDAN L200,SILVER,AUTO,2.0,Covers,91759.0,AMERICAN,MEDIUM,2576.0,3910.0,2074
0,5/12/2009,OTHER,2006,3.0,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN SXT FFV,WHITE,AUTO,,,,AMERICAN,MEDIUM,5480.0,4700.0,1086
1,6/10/2010,ADESA,2004,,FORD,FOCUS,ZTS,4D SEDAN ZTS,GREY,AUTO,,,71502.0,AMERICAN,COMPACT,3612.0,4655.0,1155
0,2/18/2009,MANHEIM,2006,3.0,CHEVROLET,COLORADO PICKUP 2WD,LT,CREW CAB 2.8L,WHITE,AUTO,1.0,Alloy,64857.0,AMERICAN,SMALL TRUCK,0.0,8400.0,630
0,7/10/2009,ADESA,2005,4.0,FORD,FOCUS 2.0L I4 SFI,ZX4,4D SEDAN ZX4,WHITE,AUTO,,,87573.0,AMERICAN,COMPACT,3783.0,4670.0,1243
0,7/23/2009,MANHEIM,2006,3.0,MAZDA,MAZDA6 3.0L V6 MFI /,s,4D SEDAN S,SILVER,AUTO,1.0,Alloy,57535.0,OTHER ASIAN,MEDIUM,9473.0,7015.0,1169
0,6/9/2010,MANHEIM,2007,3.0,CHEVROLET,MALIBU 4C,LS,4D SEDAN LS,BLUE,AUTO,2.0,Covers,62974.0,AMERICAN,MEDIUM,7479.0,7000.0,923
0,2/4/2009,MANHEIM,2004,5.0,PONTIAC,GRAND AM 4C 2.2L I4,SE,4D SEDAN SE,SILVER,AUTO,2.0,Covers,,AMERICAN,MEDIUM,3683.0,4135.0,1633
0,4/20/2010,OTHER,2008,2.0,CHRYSLER,SEBRING 4C,LX,4D SEDAN LX,BLUE,AUTO,,,48679.0,AMERICAN,MEDIUM,8716.0,8500.0,834
0,11/11/2009,MANHEIM,2004,5.0,CHRYSLER,SEBRING 4C,LX,4D SEDAN,BLUE,AUTO,1.0,Alloy,,AMERICAN,MEDIUM,3211.0,4375.0,1155
0,6/9/2009,ADESA,2007,2.0,FORD,FREESTYLE FWD V6 3.0,SEL,4D CUV 3.0L SEL,BLACK,AUTO,1.0,Alloy,75967.0,AMERICAN,CROSSOVER,11412.0,9075.0,1506
1,9/30/2009,ADESA,2006,3.0,FORD,TAURUS 3.0L V6 EFI,SE,4D SEDAN SE,WHITE,AUTO,,,98774.0,AMERICAN,MEDIUM,4621.0,3675.0,1053
0,2/17/2009,MANHEIM,2004,5.0,DODGE,1500 RAM PICKUP 2WD,ST,QUAD CAB 4.7L SLT,BLACK,AUTO,1.0,Alloy,52514.0,AMERICAN,LARGE TRUCK,5206.0,9910.0,754
1,6/2/2009,OTHER,2006,3.0,CHEVROLET,UPLANDER AWD V6 3.5L,LT,PASSENGER EXT 3.5L LT,GREEN,AUTO,1.0,Alloy,77665.0,AMERICAN,VAN,8697.0,7000.0,2208
1,8/4/2010,ADESA,2007,3.0,CHRYSLER,PT CRUISER,Tou,4D SEDAN,BLUE,AUTO,,,69303.0,AMERICAN,MEDIUM,5483.0,5945.0,1215
0,9/1/2009,MANHEIM,2002,7.0,DODGE,1500 RAM PICKUP 2WD,ST,REG CAB 4.7L,BLACK,AUTO,2.0,Covers,70873.0,AMERICAN,LARGE TRUCK,4142.0,6265.0,1220
0,11/29/2010,OTHER,2003,7.0,PONTIAC,GRAND AM 4C,SE,4D SEDAN SE1,RED,AUTO,2.0,Covers,79526.0,AMERICAN,MEDIUM,2683.0,4965.0,1806
0,6/21/2010,MANHEIM,2008,2.0,DODGE,AVENGER V6,SE,4D SEDAN,WHITE,AUTO,2.0,Covers,81026.0,AMERICAN,MEDIUM,7382.0,7500.0,1373
0,8/18/2010,MANHEIM,2007,3.0,CHRYSLER,PT CRUISER,Bas,4D SEDAN,WHITE,AUTO,,,75947.0,AMERICAN,MEDIUM,5620.0,5670.0,1389
0,7/21/2010,MANHEIM,2007,3.0,JEEP,PATRIOT FWD 4C,Spo,4D SUV SPORT,BLACK,AUTO,2.0,Covers,68175.0,AMERICAN,SMALL SUV,10170.0,8540.0,825
0,7/27/2010,MANHEIM,2007,3.0,SUZUKI,FORENZA,,4D WAGON,BLACK,AUTO,2.0,Covers,47138.0,OTHER ASIAN,MEDIUM,4885.0,4265.0,482
0,2/24/2009,MANHEIM,2002,7.0,MITSUBISHI,LANCER 2.0L I4 MPI,OZ,4D SEDAN OZ,WHITE,MANUAL,1.0,Alloy,94215.0,OTHER ASIAN,COMPACT,3553.0,3710.0,920
0,12/6/2010,MANHEIM,2003,7.0,CHEVROLET,AVALANCHE 1500 4WD V,150,4D SUV-PICKUP 5.3L,SILVER,AUTO,,,98489.0,AMERICAN,LARGE TRUCK,9534.0,11000.0,2939
1,9/15/2010,OTHER,2006,4.0,FORD,MUSTANG V6,Bas,2D COUPE,BLACK,AUTO,,,68890.0,AMERICAN,SPORTS,8906.0,9610.0,728
0,2/19/2009,MANHEIM,2003,6.0,FORD,FOCUS 2.0L I4 EFI,ZX5,5D SEDAN ZX5,SILVER,MANUAL,1.0,Alloy,77985.0,AMERICAN,COMPACT,3267.0,3890.0,1455
0,1/22/2009,MANHEIM,2002,7.0,FORD,TAURUS 3.0L V6 EFI,SE,4D SEDAN SE,SILVER,AUTO,1.0,Alloy,79849.0,AMERICAN,MEDIUM,1916.0,3720.0,1220
0,11/15/2010,OTHER,2009,1.0,DODGE,AVENGER 4C,SE,4D SEDAN SXT,SILVER,AUTO,,,49582.0,AMERICAN,MEDIUM,9252.0,9000.0,834
0,4/14/2009,MANHEIM,2002,7.0,MERCURY,SABLE 3.0L V6 EFI,LS,4D SEDAN LS PREMIUM,GREY,AUTO,1.0,Alloy,87954.0,AMERICAN,MEDIUM,2405.0,4835.0,1283
0,5/22/2009,MANHEIM,2002,7.0,CHEVROLET,TRAILBLAZER 4WD 6C 4,LS,4D SUV 4.2L LS,WHITE,AUTO,1.0,Alloy,40491.0,AMERICAN,MEDIUM SUV,4815.0,7500.0,1628
0,10/28/2009,MANHEIM,2004,5.0,PONTIAC,VIBE 1.8L I4 MPI,Bas,4D WAGON,WHITE,AUTO,1.0,Alloy,85284.0,AMERICAN,MEDIUM,4448.0,5600.0,594
0,12/30/2009,OTHER,2008,1.0,DODGE,CALIBER,SE,4D WAGON,ORANGE,AUTO,2.0,Covers,50599.0,AMERICAN,MEDIUM,6827.0,6400.0,754
0,7/28/2010,MANHEIM,2005,5.0,CHEVROLET,UPLANDER FWD V6,Bas,PASSENGER EXT 3.5L,WHITE,AUTO,2.0,Covers,71660.0,AMERICAN,VAN,6393.0,7850.0,2091
0,7/22/2010,MANHEIM,2005,5.0,MERCURY,MOUNTAINEER AWD V6,,4D SUV 4.0L,BLACK,AUTO,1.0,Alloy,83613.0,AMERICAN,MEDIUM SUV,7596.0,9215.0,1893
0,7/13/2010,MANHEIM,2005,5.0,NISSAN,ALTIMA,Bas,4D SEDAN,GREEN,AUTO,,,77349.0,TOP LINE ASIAN,MEDIUM,5776.0,8485.0,686
1,12/7/2010,ADESA,2005,5.0,FORD,F150 PICKUP 2WD V8,Lar,EXT CAB 5.4L LARIAT,BLUE,AUTO,,,86039.0,AMERICAN,LARGE TRUCK,9668.0,9770.0,853
0,12/1/2010,MANHEIM,2008,2.0,CHRYSLER,SEBRING V6,Tou,2D CONVERTIBLE,GREY,AUTO,,,62064.0,AMERICAN,MEDIUM,9352.0,8045.0,1118
0,2/27/2009,ADESA,2006,3.0,CHRYSLER,PT CRUISER 2.4L I4 S,Bas,4D SEDAN,WHITE,AUTO,,,51038.0,AMERICAN,MEDIUM,5913.0,6195.0,1086
0,9/8/2010,MANHEIM,2008,2.0,KIA,OPTIMA 4C,LX,4D SEDAN,GOLD,AUTO,2.0,Covers,76143.0,OTHER ASIAN,MEDIUM,8125.0,7550.0,803
0,10/26/2009,MANHEIM,2006,3.0,CHEVROLET,HHR 2.4L I4 MPI,LT,4D SUV 2.2L 1LT,OTHER,AUTO,,,71109.0,AMERICAN,MEDIUM,5827.0,6950.0,803
1,4/21/2010,MANHEIM,2004,6.0,FORD,EXPLORER 2WD V6,XLS,4D SUV 4.0L FFV XLS,GOLD,AUTO,1.0,Alloy,69327.0,AMERICAN,MEDIUM SUV,6000.0,7750.0,1020
0,1/27/2010,MANHEIM,2007,3.0,CHEVROLET,IMPALA,LS,4D SEDAN LS,SILVER,AUTO,,,66003.0,AMERICAN,LARGE,7014.0,7185.0,1703
0,3/3/2010,MANHEIM,2005,5.0,NISSAN,ALTIMA,Bas,4D SEDAN,WHITE,AUTO,2.0,Covers,80593.0,TOP LINE ASIAN,MEDIUM,6785.0,8885.0,723
0,12/11/2009,ADESA,2006,3.0,CHRYSLER,PT CRUISER,Tou,4D SEDAN,SILVER,AUTO,2.0,Covers,87009.0,AMERICAN,MEDIUM,4821.0,4150.0,1503
1,4/15/2010,MANHEIM,2005,5.0,DODGE,CARAVAN FWD 4C,SE,MINIVAN 2.4L,BLACK,AUTO,,,51566.0,AMERICAN,VAN,4927.0,6435.0,1251
0,10/28/2009,ADESA,2006,3.0,DODGE,MAGNUM V6 2.7L V6 MP,SE,WAGON 2.7L,GREY,AUTO,2.0,Covers,74964.0,AMERICAN,SPECIALTY,7185.0,7870.0,1389
0,5/19/2009,MANHEIM,2006,3.0,CHEVROLET,HHR 2.4L I-4 MPI,LT,4D SUV 2.2L 1LT,RED,AUTO,1.0,Alloy,,AMERICAN,MEDIUM,5878.0,8185.0,582
1,11/3/2009,MANHEIM,2003,6.0,FORD,FOCUS,SE,4D SEDAN SE,GOLD,MANUAL,1.0,Alloy,71648.0,AMERICAN,COMPACT,2924.0,4100.0,1455
0,2/3/2009,MANHEIM,2003,6.0,FORD,FOCUS 2.0L I4 SFI,ZX3,2D COUPE ZX3,GREY,MANUAL,1.0,Alloy,64717.0,AMERICAN,COMPACT,2755.0,3040.0,1320
0,11/10/2010,MANHEIM,2007,3.0,MAZDA,MAZDA5,,MAZDA5 GRAND TOURING,SILVER,AUTO,,,84334.0,OTHER ASIAN,CROSSOVER,7795.0,8250.0,1113
0,6/16/2010,MANHEIM,2004,6.0,FORD,ESCAPE 2WD V6,XLT,4D CUV 3.0L XLT,GREEN,AUTO,1.0,Alloy,81245.0,AMERICAN,SMALL SUV,5272.0,7650.0,983
0,2/18/2010,OTHER,2008,2.0,CHRYSLER,PT CRUISER,Bas,4D SEDAN,BLACK,AUTO,2.0,Covers,53703.0,AMERICAN,MEDIUM,6957.0,6600.0,1086
0,5/28/2010,MANHEIM,2007,3.0,SUZUKI,FORENZA,,4D SEDAN,GOLD,AUTO,2.0,Covers,54780.0,OTHER ASIAN,MEDIUM,5449.0,6000.0,505
0,9/30/2010,MANHEIM,2004,6.0,JEEP,LIBERTY 2WD V6,Spo,4D SUV,MAROON,AUTO,1.0,Alloy,85330.0,AMERICAN,SMALL SUV,5397.0,6520.0,723
1,6/16/2010,OTHER,2003,7.0,CHEVROLET,CAVALIER 4C,Bas,4D SEDAN,GREEN,AUTO,2.0,Covers,88604.0,AMERICAN,COMPACT,2230.0,3800.0,1543
0,3/11/2009,MANHEIM,2002,7.0,SATURN,L SERIES 2.0L I4 MPI,L20,4D SEDAN L200,WHITE,AUTO,,,62047.0,AMERICAN,MEDIUM,2978.0,4200.0,1613
0,11/30/2009,MANHEIM,2003,6.0,GMC,ENVOY 4WD 6C,SLE,4D UTILITY 4.2L SLE,MAROON,AUTO,1.0,Alloy,91940.0,AMERICAN,MEDIUM SUV,6297.0,7300.0,2651
0,10/14/2010,MANHEIM,2006,,CHEVROLET,EQUINOX FWD V6,LS,4D SUV LS,GREY,AUTO,,,72425.0,AMERICAN,MEDIUM SUV,8115.0,9015.0,1389
1,9/2/2010,MANHEIM,2005,5.0,CHEVROLET,IMPALA,LS,4D SEDAN LS,GOLD,AUTO,1.0,Alloy,93675.0,AMERICAN,LARGE,4364.0,5960.0,2351
0,9/2/2010,MANHEIM,2004,6.0,MAZDA,MAZDA6,s,4D SEDAN S,BLUE,AUTO,1.0,Alloy,38219.0,OTHER ASIAN,MEDIUM,5468.0,7600.0,941
1,8/19/2009,ADESA,2002,7.0,FORD,TAURUS 3.0L V6 EFI S,LX,4D SEDAN LX,RED,AUTO,2.0,Covers,70214.0,AMERICAN,MEDIUM,1708.0,2230.0,1220
0,2/12/2009,ADESA,2004,5.0,HONDA,ACCORD 4C 2.4L I-4 M,LX,4D SEDAN LX 5SP,SILVER,AUTO,2.0,Covers,75988.0,TOP LINE ASIAN,MEDIUM,6590.0,9200.0,569
0,5/24/2010,OTHER,2009,1.0,DODGE,AVENGER 4C,SE,4D SEDAN SE,GOLD,AUTO,2.0,Covers,40576.0,AMERICAN,MEDIUM,9835.0,9400.0,834
0,2/17/2009,MANHEIM,2003,6.0,DODGE,CARAVAN FWD V6 3.3L,SE,MINIVAN 3.3L FFV SE,WHITE,AUTO,1.0,Alloy,72656.0,AMERICAN,VAN,3492.0,4200.0,1923
1,2/2/2010,OTHER,2006,4.0,CHEVROLET,MALIBU V6,LT,4D SEDAN LT,BLUE,AUTO,,,85813.0,AMERICAN,MEDIUM,6368.0,5235.0,1373
0,10/20/2009,MANHEIM,2004,5.0,HONDA,ACCORD 4C 2.4L I-4 M,EX,2D COUPE EX AUTO,WHITE,AUTO,1.0,Alloy,74077.0,TOP LINE ASIAN,MEDIUM,7539.0,9145.0,569
0,6/1/2010,MANHEIM,2006,4.0,CHEVROLET,IMPALA,LT,4D SEDAN LT 3.5L,SILVER,AUTO,,,,AMERICAN,LARGE,7092.0,8015.0,2152
1,1/5/2010,MANHEIM,2005,5.0,KIA,RIO,Bas,4D SEDAN,GOLD,AUTO,2.0,Covers,62058.0,OTHER ASIAN,COMPACT,2570.0,3115.0,533
0,5/18/2009,MANHEIM,2005,4.0,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN SXT FFV,GREY,AUTO,2.0,Covers,45617.0,AMERICAN,MEDIUM,5569.0,5600.0,975
0,10/8/2010,ADESA,2007,3.0,CHRYSLER,SEBRING 4C,Bas,4D SEDAN,WHITE,AUTO,,,77537.0,AMERICAN,MEDIUM,7035.0,8200.0,1155
0,3/24/2010,ADESA,2006,4.0,FORD,FUSION V6,SEL,4D SEDAN SEL,GREY,AUTO,1.0,Alloy,77863.0,AMERICAN,MEDIUM,9348.0,8835.0,1272
0,9/15/2009,MANHEIM,2007,2.0,FORD,ESCAPE 2WD 4C 2.3L I,XLS,4D CUV 2.3L XLS,BLUE,AUTO,1.0,Alloy,71226.0,AMERICAN,SMALL SUV,9740.0,7575.0,920
0,11/11/2010,ADESA,2007,3.0,SUZUKI,RENO,,4D SEDAN,WHITE,AUTO,2.0,Covers,53419.0,OTHER ASIAN,COMPACT,4723.0,5945.0,505
0,3/9/2010,MANHEIM,2004,6.0,MAZDA,MAZDA6,s,4D SEDAN S,BLACK,AUTO,,,54211.0,OTHER ASIAN,MEDIUM,6071.0,8285.0,1169
0,7/10/2009,MANHEIM,2004,5.0,DODGE,DURANGO 2WD V8 4.7L,SLT,4D SUV 4.7L SLT,BLACK,AUTO,1.0,Alloy,62755.0,AMERICAN,MEDIUM SUV,6788.0,9215.0,1215
1,2/18/2009,OTHER,2001,8.0,CHEVROLET,S10 PICKUP 2WD 4C 2.,Bas,REG CAB 2.2L FFV,RED,AUTO,,,72456.0,AMERICAN,SMALL TRUCK,1825.0,3660.0,2157
0,8/20/2009,ADESA,2006,3.0,DODGE,STRATUS 4C 2.4L I4 S,SXT,4D SEDAN,BLUE,AUTO,1.0,Alloy,85064.0,AMERICAN,MEDIUM,4501.0,4600.0,1243
0,1/6/2010,MANHEIM,2005,5.0,CHEVROLET,IMPALA,Bas,4D SEDAN,WHITE,AUTO,1.0,Alloy,55996.0,AMERICAN,LARGE,4010.0,5720.0,1500
0,10/28/2010,MANHEIM,2006,4.0,CHRYSLER,PT CRUISER,Tou,4D SEDAN,WHITE,AUTO,2.0,Covers,54905.0,AMERICAN,MEDIUM,4536.0,5995.0,1086
0,7/28/2010,MANHEIM,2004,,HYUNDAI,ELANTRA,GLS,4D SEDAN,WHITE,AUTO,2.0,Covers,75803.0,OTHER ASIAN,MEDIUM,3084.0,5050.0,569
0,2/10/2009,MANHEIM,2006,3.0,DODGE,STRATUS 4C 2.4L I4 S,SXT,4D SEDAN,GOLD,AUTO,,,61493.0,AMERICAN,MEDIUM,4563.0,5280.0,1020
0,8/12/2009,MANHEIM,2005,4.0,CHEVROLET,TRAILBLAZER 2WD 6C 4,LS,4D SUV 4.2L LS,SILVER,AUTO,1.0,Alloy,93710.0,AMERICAN,MEDIUM SUV,7875.0,6820.0,1341
0,11/25/2009,MANHEIM,2004,5.0,FORD,MUSTANG V6,Bas,2D COUPE,RED,AUTO,3.0,Special,74923.0,AMERICAN,SPORTS,4897.0,6895.0,803
0,11/9/2010,MANHEIM,2006,4.0,KIA,SPECTRA,EX,4D SEDAN EX,SILVER,AUTO,2.0,Covers,83753.0,OTHER ASIAN,MEDIUM,4504.0,4510.0,594
0,1/26/2010,MANHEIM,2006,4.0,CHEVROLET,IMPALA,LS,4D SEDAN LS,GREY,AUTO,2.0,Covers,78403.0,AMERICAN,LARGE,6263.0,7360.0,1974
0,9/29/2010,ADESA,2005,5.0,CHRYSLER,PT CRUISER,Lim,4D SEDAN LIMITED,WHITE,AUTO,1.0,Alloy,49017.0,AMERICAN,MEDIUM,4016.0,6200.0,975
1,1/28/2010,MANHEIM,2006,4.0,DODGE,DURANGO 2WD V6,Adv,4D SUV 3.7L SLT,GOLD,AUTO,1.0,Alloy,88261.0,AMERICAN,MEDIUM SUV,8683.0,9035.0,1373
1,2/5/2009,ADESA,2002,7.0,SUZUKI,GRAND VITARA 4WD 2.7,Bas,4D SPORT UTILITY XL7,GREEN,AUTO,,,75371.0,OTHER ASIAN,MEDIUM SUV,3522.0,5705.0,1923
0,6/2/2010,MANHEIM,2006,4.0,CHRYSLER,PT CRUISER,Bas,4D SEDAN,BLUE,AUTO,2.0,Covers,77685.0,AMERICAN,MEDIUM,5179.0,4950.0,1389
1,6/24/2009,OTHER,2004,,CHEVROLET,CAVALIER 4C 2.2L I4,Bas,4D SEDAN,GREY,AUTO,,,90086.0,AMERICAN,COMPACT,2604.0,4200.0,1341
0,5/28/2009,OTHER,2007,2.0,FORD,FIVE HUNDRED 3.0L V6,SEL,4D SEDAN SEL,WHITE,AUTO,1.0,Alloy,74555.0,AMERICAN,LARGE,9558.0,7125.0,1506
0,8/5/2010,MANHEIM,2005,5.0,ISUZU,ASCENDER 2WD 6C,Lux,SPORT UTILITY,RED,AUTO,,,63563.0,OTHER ASIAN,MEDIUM SUV,5521.0,7240.0,1020
0,9/24/2009,OTHER,2004,5.0,FORD,MUSTANG V6 3.8L V6 E,Bas,2D COUPE,SILVER,MANUAL,,,52824.0,AMERICAN,SPORTS,5392.0,6575.0,671
0,1/5/2010,MANHEIM,2007,,DODGE,CARAVAN GRAND FWD V6,SE,MINIVAN 3.3L,BLUE,AUTO,2.0,Covers,51859.0,AMERICAN,VAN,7142.0,6830.0,1251
0,2/9/2010,MANHEIM,2005,,CHEVROLET,TRAILBLAZER 4WD 6C,LS,4D SUV 4.2L LS,SILVER,AUTO,1.0,Alloy,78278.0,AMERICAN,MEDIUM SUV,7779.0,8100.0,1974
0,2/23/2010,MANHEIM,2003,7.0,DODGE,1500 RAM PICKUP 4WD,Lar,QUAD CAB 5.9L SLT,WHITE,AUTO,,,91837.0,AMERICAN,LARGE TRUCK,7720.0,10815.0,2362
1,12/9/2010,OTHER,2003,7.0,MAZDA,PROTEGE 5,Pro,4D WAGON,BLACK,AUTO,,,105598.0,OTHER ASIAN,COMPACT,3693.0,4120.0,1270
0,9/3/2009,MANHEIM,2003,6.0,SATURN,L SERIES 2.2L I4 MPI,L20,4D SEDAN L200,RED,AUTO,2.0,Covers,,AMERICAN,MEDIUM,3511.0,4040.0,2074
0,11/2/2009,ADESA,2005,4.0,DODGE,DURANGO 2WD V8,SLT,4D SUV 4.7L SLT,WHITE,AUTO,1.0,Alloy,73516.0,AMERICAN,MEDIUM SUV,7410.0,9100.0,1389
0,2/3/2010,MANHEIM,2008,2.0,SATURN,AURA V6,XE,4D SEDAN XE,GREY,AUTO,2.0,Covers,79683.0,AMERICAN,MEDIUM,9723.0,7685.0,1272
1,2/19/2009,MANHEIM,2003,6.0,CHEVROLET,1500 SILVERADO PICKU,W/T,EXT CAB 4.3L LS,GREY,AUTO,1.0,Alloy,,AMERICAN,LARGE TRUCK,4679.0,8640.0,1572
0,3/18/2010,ADESA,2004,6.0,CHEVROLET,TAHOE 2WD,LS,4D SUV 5.3L FFV LS,GOLD,AUTO,1.0,Alloy,96742.0,AMERICAN,LARGE SUV,9467.0,10500.0,1918
0,11/16/2010,MANHEIM,2007,3.0,DODGE,DURANGO 4WD V8,SXT,4D SUV 4.7L FFV SXT,BLUE,AUTO,2.0,Covers,91747.0,AMERICAN,MEDIUM SUV,10203.0,9825.0,1918
0,4/20/2010,MANHEIM,2007,3.0,FORD,FIVE HUNDRED,SEL,4D SEDAN SEL,OTHER,AUTO,1.0,Alloy,92000.0,AMERICAN,LARGE,9310.0,7155.0,1774
0,3/6/2009,OTHER,2007,2.0,FORD,FIVE HUNDRED 3.0L V6,SEL,4D SEDAN SEL AWD,GREY,AUTO,1.0,Alloy,65934.0,AMERICAN,LARGE,8720.0,7500.0,1411
0,1/25/2010,MANHEIM,2006,4.0,DODGE,STRATUS 4C,SXT,4D SEDAN,SILVER,AUTO,,,63629.0,AMERICAN,MEDIUM,3328.0,5300.0,1020
0,2/5/2009,MANHEIM,2006,3.0,TOYOTA,TUNDRA PICKUP 2WD V8,SR5,DOUBLE CAB 4.7L SR5,MAROON,AUTO,,,77989.0,TOP LINE ASIAN,LARGE TRUCK,13413.0,10975.0,686
0,10/25/2010,MANHEIM,2008,2.0,CHEVROLET,COBALT,LT,4D SEDAN LS,GREY,AUTO,2.0,Covers,61326.0,AMERICAN,COMPACT,6281.0,6800.0,728
0,6/2/2010,MANHEIM,2006,4.0,CHEVROLET,COBALT,LS,4D SEDAN LS,WHITE,AUTO,2.0,Covers,59745.0,AMERICAN,COMPACT,4922.0,5390.0,671
0,5/13/2009,ADESA,2005,4.0,CHEVROLET,TRAILBLAZER 2WD 6C 4,LS,4D SUV 4.2L,RED,AUTO,1.0,Alloy,74300.0,AMERICAN,MEDIUM SUV,7875.0,8440.0,1155
0,2/17/2010,MANHEIM,2005,5.0,CHEVROLET,MALIBU 4C,Bas,4D SEDAN,BLUE,AUTO,2.0,Covers,66281.0,AMERICAN,MEDIUM,4587.0,6140.0,923
0,11/3/2010,ADESA,2008,2.0,CHEVROLET,MALIBU 4C,LS,4D SEDAN LS,GREY,AUTO,2.0,Covers,72106.0,AMERICAN,MEDIUM,9000.0,8050.0,1038
1,10/21/2009,OTHER,2007,2.0,FORD,FIVE HUNDRED 3.0L V6,SEL,4D SEDAN SEL,SILVER,AUTO,,,77900.0,AMERICAN,LARGE,8811.0,7800.0,1506
0,10/27/2009,MANHEIM,2008,1.0,DODGE,AVENGER 4C 2.4L I4 S,SE,4D SEDAN,MAROON,AUTO,2.0,Covers,48632.0,AMERICAN,MEDIUM,7932.0,8440.0,834
1,7/27/2010,MANHEIM,2005,5.0,DODGE,DURANGO 4WD V8,SLT,4D SUV 4.7L,BLUE,AUTO,,,82270.0,AMERICAN,MEDIUM SUV,7987.0,10840.0,1763
0,10/13/2009,ADESA,2007,2.0,PONTIAC,GRAND PRIX 3.8L V6 S,Bas,4D SEDAN,BLACK,AUTO,1.0,Alloy,65345.0,AMERICAN,LARGE,7533.0,7515.0,1703
0,10/13/2009,MANHEIM,2004,5.0,CHRYSLER,PT CRUISER 2.4L I4 S,Bas,4D SEDAN,GREY,AUTO,2.0,Covers,74766.0,AMERICAN,MEDIUM,3936.0,4485.0,1389
0,10/12/2010,OTHER,2007,,CHEVROLET,IMPALA,LS,4D SEDAN LS,RED,AUTO,,,74953.0,AMERICAN,LARGE,7627.0,8400.0,1974
0,8/26/2010,MANHEIM,2007,3.0,FORD,FIVE HUNDRED,SEL,4D SEDAN SEL,WHITE,AUTO,1.0,Alloy,,AMERICAN,LARGE,8322.0,7705.0,1633
